family	region	genome	locus_tag	original_product	transferred_product	origin	source_genomes	n_sources	n_agree	n_disagree	group_size
1	JALKKX010000004.1.region001	Pantoea_ananatis_98-7	ctg27_213		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABDZS010000006.1.region001	Pantoea_ananatis_PNA_02_12	ctg18_116		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLJ010000005.1.region001	Pantoea_ananatis_02-12_2	ctg20_102		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABDYS010000005.1.region001	Pantoea_ananatis_PANS_1_5	ctg10_264		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	RQJN01000001.1.region001	Pantoea_ananatis_DZ-12	EHQ51_16415	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JALKKM010000002.1.region001	Pantoea_ananatis_1-6	ctg11_301		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JAODYK010000017.1.region001	Pantoea_ananatis_GD04167	N7371_20240	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JALKJP010000004.1.region001	Pantoea_ananatis_07-13	ctg24_221		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	CP020943.2.region001	Pantoea_ananatis_PNA_97-1R	B9Q16_20830	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JABDZN010000003.1.region001	Pantoea_ananatis_PANS_99_33	ctg20_138		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKI010000004.1.region001	Pantoea_ananatis_97-2	ctg15_269		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JBMUJK010000004.1.region001	Pantoea_ananatis_P1A3	ACLGHH_14520	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JXUI01000022.1.region001	Pantoea_ananatis_Cit30-11	TH59_11355	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JBYHZK010000001.1.region001	Pantoea_ananatis_JEL0892	AC26EW_04065	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JAABOW010000002.1.region001	Pantoea_ananatis_MMB-1	GWK13_04525	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JALKLF010000010.1.region001	Pantoea_ananatis_99-31	ctg11_20		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEAK010000003.1.region001	Pantoea_ananatis_PNA_18_1	ctg11_243		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	NMZU01000003.1.region001	Pantoea_ananatis_PANS_01-2	CG431_10855	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JALKJQ010000003.1.region001	Pantoea_ananatis_07-7	ctg16_263		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEAC010000003.1.region001	Pantoea_ananatis_PNA_07_5	ctg13_240		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABDZX010000003.1.region001	Pantoea_ananatis_PNA_07_1	ctg16_272		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JBYHZO010000002.1.region002	Pantoea_ananatis_PP105	AC26GL_20955	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JABDZC010000004.1.region001	Pantoea_ananatis_PANS_200_2	ctg13_262		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKJR010000003.1.region001	Pantoea_ananatis_18-1	ctg14_149		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEAD010000005.1.region001	Pantoea_ananatis_PNA_07_7	ctg13_145		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JBYHZE010000001.1.region001	Pantoea_ananatis_PP099-PanT13S3	AC26CJ_04055	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JABDYT010000004.1.region001	Pantoea_ananatis_PANS_1_6	ctg10_239		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEAX010000006.1.region001	Pantoea_ananatis_PNA_200_12	ctg20_170		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	QICU01000004.1.region001	Pantoea_ananatis_PNA_07-1	C7422_104318	phosphoenolpyruvate phosphomutase	phosphoenolpyruvate phosphomutase	observed					180
1	SMZS01000005.1.region001	Pantoea_ananatis_F-C2	E2R52_13370	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JALKKL010000002.1.region001	Pantoea_ananatis_1-5	ctg14_219		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JAUHJV010000003.1.region001	Pantoea_ananatis_4.2	QYF35_09635	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JAUHJW010000002.1.region001	Pantoea_ananatis_13.3	QYF32_06310	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JABEAV010000002.1.region001	Pantoea_ananatis_PNA_200_10	ctg12_252		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEBC010000003.1.region001	Pantoea_ananatis_PNA_97_11	ctg19_315		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	FUXY01000003.1.region001	Pantoea_ananatis_NFIX48	SAMN03097719_2637	phosphoenolpyruvate phosphomutase	phosphoenolpyruvate phosphomutase	observed					180
1	JABEBK010000004.1.region001	Pantoea_ananatis_PNA_98_8	ctg19_269		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLG010000003.1.region001	Pantoea_ananatis_99-32	ctg16_149		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JXUJ01000033.1.region001	Pantoea_ananatis_26SR6	TH60_14800	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JABEAQ010000011.1.region001	Pantoea_ananatis_PNA_18_5S	ctg22_89		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKZ010000002.1.region001	Pantoea_ananatis_18-7S	ctg16_273		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEBM010000004.1.region001	Pantoea_ananatis_PNA_99_14	ctg18_149		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABDZK010000003.1.region001	Pantoea_ananatis_PANS_99_29	ctg17_315		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKK010000002.1.region001	Pantoea_ananatis_19-13	ctg22_307		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JMJJ01000006.1.region001	Pantoea_ananatis_LMG_2665_2	ctg7_237		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	CM152815.1.region001	Pantoea_ananatis_31npA-Arg1	AC1HMP_01890	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JABEAP010000003.1.region001	Pantoea_ananatis_PNA_18_5	ctg15_273		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLW010000001.1.region001	Pantoea_ananatis_99-7	ctg11_219		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEAU010000054.1.region001	Pantoea_ananatis_PNA_18_9S	ctg116_4		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKJ010000003.1.region001	Pantoea_ananatis_2-5	ctg19_144		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKF010000005.1.region001	Pantoea_ananatis_99-1	ctg21_218		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKJN010000004.1.region001	Pantoea_ananatis_99-33	ctg33_138		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	CP001875.2.region001	Pantoea_ananatis_LMG_20103	PANA_3291	PepM	PepM	observed					180
1	JALKLM010000007.1.region001	Pantoea_ananatis_05-1	ctg38_49		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABDZT010000003.1.region001	Pantoea_ananatis_PNA_03_1	ctg15_240		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JBSPZW010000004.1.region001	Pantoea_ananatis_J15-6	ACWXWL_10645	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JABEAN010000003.1.region001	Pantoea_ananatis_PNA_18_2	ctg10_243		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLE010000002.1.region001	Pantoea_ananatis_99-29	ctg21_144		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLC010000006.1.region001	Pantoea_ananatis_99-25	ctg19_218		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEBD010000003.1.region001	Pantoea_ananatis_PNA_97_3	ctg16_273		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEBR010000003.1.region001	Pantoea_ananatis_PNA_99_8	ctg19_146		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKR010000003.1.region001	Pantoea_ananatis_1-2	ctg18_170		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKJW010000002.1.region001	Pantoea_ananatis_200-10	ctg22_252		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEBN010000004.1.region001	Pantoea_ananatis_PNA_99_2	ctg18_116		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JBQOUQ010000003.1.region001	Pantoea_ananatis_20NY0487	ACTUSP_10320	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JAQNAK010000007.1.region001	Pantoea_ananatis_IPG26	ctg37_145		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JBBCYJ010000004.1.region001	Pantoea_ananatis_USHLN198	ctg4_239		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKU010000004.1.region001	Pantoea_ananatis_08-1	ctg18_145		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLS010000003.1.region001	Pantoea_ananatis_97-11	ctg17_241		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JBBCZL010000002.1.region001	Pantoea_ananatis_USHLN34	ctg2_102		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKC010000004.1.region001	Pantoea_ananatis_98-12	ctg24_127		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABDZW010000004.1.region001	Pantoea_ananatis_PNA_06_4	ctg16_241		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLY010000004.1.region001	Pantoea_ananatis_06-4	ctg15_217		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEAZ010000003.1.region001	Pantoea_ananatis_PNA_200_7	ctg15_271		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKN010000004.1.region001	Pantoea_ananatis_200-2	ctg24_242		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	FPJM01000004.1.region001	Pantoea_ananatis_NFR11	SAMN03097714_3615	phosphoenolpyruvate phosphomutase	phosphoenolpyruvate phosphomutase	observed					180
1	JABEAW010000005.1.region001	Pantoea_ananatis_PNA_200_11	ctg17_242		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEBQ010000003.1.region001	Pantoea_ananatis_PNA_99_7	ctg20_241		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JBSPZY010000003.1.region001	Pantoea_ananatis_117T1	ACWXWA_09530	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JABEBO010000003.1.region001	Pantoea_ananatis_PNA_99_3	ctg18_190		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JASHLP010000011.1.region001	Pantoea_ananatis_BAV3096	QM553_14265	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	NMZV01000006.1.region001	Pantoea_ananatis_PANS_04-2	CG432_16750	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JALKIU010000007.1.region001	Pantoea_ananatis_4-2	ctg29_18		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKKD010000002.1.region001	Pantoea_ananatis_98-2	ctg22_211		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	NMZR01000002.1.region001	Pantoea_ananatis_PANS_99-3	CG427_07315	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
1	JALKJO010000003.1.region001	Pantoea_ananatis_99-4	ctg25_287		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLP010000004.1.region001	Pantoea_ananatis_99-3	ctg28_188		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABDZD010000007.1.region001	Pantoea_ananatis_PANS_4_2	ctg21_18		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	BATH01000003.1.region001	Pantoea_ananatis_DAR_76143_DAR76143	ctg123_34		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEBH010000003.1.region001	Pantoea_ananatis_PNA_98_2	ctg18_412		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABDZP010000003.1.region001	Pantoea_ananatis_PANS_99_4	ctg16_311		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	QRDI01000007.1.region001	Pantoea_ananatis_PANS_02-01	C7423_10722	phosphoenolpyruvate phosphomutase	phosphoenolpyruvate phosphomutase	observed					180
1	JALKLZ010000006.1.region001	Pantoea_ananatis_99-12	ctg45_85		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLX010000012.1.region001	Pantoea_ananatis_99-9_2	ctg3_54		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKMA010000009.1.region001	Pantoea_ananatis_99-11	ctg47_83		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	CM188849.1.region001	Pantoea_ananatis_RP1	ctg1_916		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLT010000002.1.region001	Pantoea_ananatis_98-1	ctg22_429		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABDZE010000004.1.region001	Pantoea_ananatis_PANS_99_11	ctg29_238		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JABEBS010000011.1.region001	Pantoea_ananatis_PNA_99_9	ctg2_60		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JALKLQ010000001.1.region001	Pantoea_ananatis_2-6	ctg11_218		phosphoenolpyruvate mutase	transferred	Pantoea_ananatis_117T1;Pantoea_ananatis_13.3;Pantoea_ananatis_20NY0427;Pantoea_ananatis_20NY0487;Pantoea_ananatis_20PA0260	37	37	14	180
1	JBQOUT010000004.1.region001	Pantoea_ananatis_20WA0254	ACTUTK_11520	phosphoenolpyruvate mutase	phosphoenolpyruvate mutase	observed					180
